bvid,bullet_content,bullet_entry,bullet_time,bullet_crawler_time
BV1HB4y1375U,张总好！,2.24000,2022-09-11 11:24:47,2022-09-16 20:41:47
BV1HB4y1375U,三花淡奶很安全放心吃,92.89900,2022-09-11 11:24:35,2022-09-16 20:41:47
BV1HB4y1375U,谭进街头牛排,136.49300,2022-09-11 11:23:49,2022-09-16 20:41:47
BV1HB4y1375U,但是，我觉得味精的味道很假啊，包括鸡精,55.41100,2022-09-11 11:20:29,2022-09-16 20:41:47
BV1HB4y1375U,我一瓢三花淡奶,83.81900,2022-09-11 11:02:38,2022-09-16 20:41:47
BV1HB4y1375U,我这边菜市场牛肉丸60+一斤,157.31600,2022-09-11 10:57:55,2022-09-16 20:41:47
BV1HB4y1375U,味精是真的难闻,54.09900,2022-09-11 10:56:47,2022-09-16 20:41:47
BV1HB4y1375U,当时都是吹鸡精，黑味精，然而不看配料表里有味精,86.97900,2022-09-11 10:54:02,2022-09-16 20:41:47
BV1HB4y1375U,因为鸡精更贵,77.13900,2022-09-11 10:53:24,2022-09-16 20:41:47
BV1HB4y1375U,满嘴顺口溜,30.44400,2022-09-11 10:37:18,2022-09-16 20:41:47
BV1HB4y1375U,看啊，看！！！！！,83.04800,2022-09-11 10:34:26,2022-09-16 20:41:47
BV1HB4y1375U,营养过剩的年代吃啥营养啊,110.19800,2022-09-11 10:32:53,2022-09-16 20:41:47
BV1HB4y1375U,因为要卖鸡精啊,73.18200,2022-09-11 10:22:07,2022-09-16 20:41:47
BV1HB4y1375U,张总好！,0.00000,2022-09-11 10:15:09,2022-09-16 20:41:47
BV1HB4y1375U,星巴克有个屁文化,117.59100,2022-09-11 10:00:56,2022-09-16 20:41:47
BV1HB4y1375U,星巴克有个屁文化,118.39600,2022-09-11 10:00:15,2022-09-16 20:41:47
BV1HB4y1375U,因为鸡精  doge,84.09300,2022-09-11 09:52:03,2022-09-16 20:41:47
BV1HB4y1375U,可他们没想到的是味精也是需要时间制作的,88.01900,2022-09-11 09:45:22,2022-09-16 20:41:47
BV1HB4y1375U,【只能】讲文化哈哈哈,131.95400,2022-09-11 09:42:14,2022-09-16 20:41:47
BV1HB4y1375U,一斤低于45的成本都不够,155.32900,2022-09-11 09:37:21,2022-09-16 20:41:47
BV1HB4y1375U,老板：没有！要吃色素自己回家打去，什么孩子，还吃色素,41.10700,2022-09-11 09:23:37,2022-09-16 20:41:47
BV1HB4y1375U,主要是当年诋毁红梅味精的后遗症,76.56000,2022-09-11 09:20:57,2022-09-16 20:41:47
BV1HB4y1375U,这种吃了基本拉稀，太脏了,159.69900,2022-09-11 09:17:15,2022-09-16 20:41:47
BV1HB4y1375U,但是吃味精嘴真的难在！,60.19900,2022-09-11 09:15:14,2022-09-16 20:41:47
BV1HB4y1375U,自己做不爱放，放不清楚量，有的时候一吃完嗓子眼难受,47.44300,2022-09-11 08:59:53,2022-09-16 20:41:47
BV1HB4y1375U,这可太绝对了，味精的鲜和高汤的鲜了不是一个东西,85.63900,2022-09-11 08:49:32,2022-09-16 20:41:47
BV1HB4y1375U,这里是香港，牛排是真的，但是别的地方的我不好说,5.36600,2022-09-11 08:40:31,2022-09-16 20:41:47
BV1HB4y1375U,你tm劈我瓜是吧,36.08900,2022-09-11 08:39:07,2022-09-16 20:41:47
BV1HB4y1375U,日料,127.97200,2022-09-11 08:23:58,2022-09-16 20:41:47
BV1HB4y1375U,我一招三花淡奶,84.13900,2022-09-11 08:08:28,2022-09-16 20:41:47
BV1HB4y1375U,我妈就从不放它,71.61500,2022-09-11 07:57:59,2022-09-16 20:41:47
BV1HB4y1375U,只有妈妈会有偏见,72.33900,2022-09-11 07:55:38,2022-09-16 20:41:47
BV1HB4y1375U,msg,74.53700,2022-09-11 07:52:46,2022-09-16 20:41:47
BV1HB4y1375U,传统文化 儒家文化,124.88100,2022-09-11 07:26:29,2022-09-16 20:41:47
BV1HB4y1375U,鹅蛋比鸡蛋大呀，论单个的营养价值肯定比比他小的鸡蛋高,108.01900,2022-09-11 07:02:30,2022-09-16 20:41:47
BV1HB4y1375U,味素应该是被鸡精商业手段了,81.84200,2022-09-11 06:24:15,2022-09-16 20:41:47
BV1HB4y1375U,0卡,68.46300,2022-09-11 06:08:43,2022-09-16 20:41:47
BV1HB4y1375U,西瓜打色素，过不了一天就坏掉,6.33900,2022-09-11 05:45:00,2022-09-16 20:41:47
BV1HB4y1375U,甚至你去国外火锅逛一圈，你都能一眼看出这些牛排都是拿胶水粘合成的。,171.49800,2022-09-11 04:48:34,2022-09-16 20:41:47
BV1HB4y1375U,大雁不是鸭子么,117.05900,2022-09-11 04:46:16,2022-09-16 20:41:47
BV1HB4y1375U,都是科技呀。,16.77100,2022-09-11 04:41:12,2022-09-16 20:41:47
BV1HB4y1375U,好的张总,66.61100,2022-09-11 04:37:59,2022-09-16 20:41:47
BV1HB4y1375U,张总好,6.53900,2022-09-11 03:50:07,2022-09-16 20:41:47
BV1HB4y1375U,M ! S ! G ! Haiyai~~~,46.67600,2022-09-11 03:32:08,2022-09-16 20:41:47
BV1HB4y1375U,你这挂保熟嘛,39.27600,2022-09-11 03:17:46,2022-09-16 20:41:47
BV1HB4y1375U,味精放太多吃完惠明显感到口渴，很难受,90.05800,2022-09-11 03:15:21,2022-09-16 20:41:47
BV1HB4y1375U,大雁和大鹅是一个物种，所以鹅蛋啥营养它就啥营养,116.59900,2022-09-11 03:01:17,2022-09-16 20:41:47
BV1HB4y1375U,上边就是科技与狠活，真的，下滑就到这,11.34500,2022-09-11 02:26:49,2022-09-16 20:41:47
BV1HB4y1375U,难道不是基因工程培养细菌合成的吗？,59.41900,2022-09-11 02:18:17,2022-09-16 20:41:47
BV1HB4y1375U,非常的新鲜，非常的美味,55.93900,2022-09-11 01:43:38,2022-09-16 20:41:47
BV1HB4y1375U,因为加味精食物吃完有明显口干的感觉,73.13900,2022-09-11 01:40:08,2022-09-16 20:41:47
BV1HB4y1375U,洗面奶？？,52.09900,2022-09-11 01:29:13,2022-09-16 20:41:47
BV1HB4y1375U,张总,123.92300,2022-09-11 01:26:05,2022-09-16 20:41:47
BV1HB4y1375U,家养大雁=家鹅,108.47900,2022-09-11 01:19:28,2022-09-16 20:41:47
BV1HB4y1375U,这不好吗,87.11000,2022-09-11 01:12:11,2022-09-16 20:41:47
BV1HB4y1375U,我有时候觉得几块一斤的还好吃些,149.46600,2022-09-11 01:08:39,2022-09-16 20:41:47
BV1HB4y1375U,空口无凭，谷氨酸钠毒性有现成论文，说量就可以了,71.68800,2022-09-11 01:03:43,2022-09-16 20:41:47
BV1HB4y1375U,说白了 就是稀有,111.91000,2022-09-11 01:01:36,2022-09-16 20:41:47
BV1HB4y1375U,反过来，讲文化的就可能是没真东西,118.50800,2022-09-11 01:01:20,2022-09-16 20:41:47
BV1HB4y1375U,不是合成牛排吧，毕竟它连是不是牛肉做的都不能确定,2.30500,2022-09-11 00:59:02,2022-09-16 20:41:47
BV1HB4y1375U,被鸡精举报了,83.57900,2022-09-11 00:58:02,2022-09-16 20:41:47
BV1HB4y1375U,茅台,128.95800,2022-09-11 00:56:16,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗,38.41700,2022-09-11 00:55:19,2022-09-16 20:41:47
BV1HB4y1375U,这是鱼籽丸,150.77900,2022-09-11 00:50:35,2022-09-16 20:41:47
BV1HB4y1375U,路边牛排你就付了十几块钱还想吃真的？做梦呢？,14.73900,2022-09-11 00:42:29,2022-09-16 20:41:47
BV1HB4y1375U,问题是有更便宜的黑心作坊生产的,165.41900,2022-09-11 00:34:37,2022-09-16 20:41:47
BV1HB4y1375U,因为它名字里带个精,56.61200,2022-09-11 00:32:22,2022-09-16 20:41:47
BV1HB4y1375U,说的就是牛油果,117.48600,2022-09-11 00:28:05,2022-09-16 20:41:47
BV1HB4y1375U,好,66.97900,2022-09-11 00:24:15,2022-09-16 20:41:47
BV1HB4y1375U,我只是觉得味精吃多了口干,91.15100,2022-09-11 00:15:28,2022-09-16 20:41:47
BV1HB4y1375U,你劈我瓜,36.69900,2022-09-11 00:12:59,2022-09-16 20:41:47
BV1HB4y1375U,张总你好,90.19900,2022-09-11 00:03:50,2022-09-16 20:41:47
BV1HB4y1375U,因为国外的鸡精诋毁味精,81.56600,2022-09-10 23:57:06,2022-09-16 20:41:47
BV1HB4y1375U,阿胶,119.15800,2022-09-10 23:56:24,2022-09-16 20:41:47
BV1HB4y1375U,谁鲜谁嘌呤高doge,57.85900,2022-09-10 23:55:37,2022-09-16 20:41:47
BV1HB4y1375U,味精吃多了会口渴,93.49000,2022-09-10 23:55:06,2022-09-16 20:41:47
BV1HB4y1375U,满足不同标准？体质不一样？,143.59600,2022-09-10 23:52:55,2022-09-16 20:41:47
BV1HB4y1375U,几十买到一斤新鲜纯牛肉丸我感谢他全家，可是现在几十一斤的也抽象,147.99500,2022-09-10 23:50:47,2022-09-16 20:41:47
BV1HB4y1375U,要看,66.00100,2022-09-10 23:47:43,2022-09-16 20:41:47
BV1HB4y1375U,潮汕牛肉丸的标签都臭了 9.9一斤 很多淀粉,146.95900,2022-09-10 23:45:47,2022-09-16 20:41:47
BV1HB4y1375U,MSG！,51.01000,2022-09-10 23:44:00,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈哈,41.12100,2022-09-10 23:41:14,2022-09-16 20:41:47
BV1HB4y1375U,这玩意和鹅蛋就没什么区别,104.70400,2022-09-10 23:38:51,2022-09-16 20:41:47
BV1HB4y1375U,想多了，味精还媲美现熬的汤？你怕是没吃过好东西,88.61900,2022-09-10 23:38:08,2022-09-16 20:41:47
BV1HB4y1375U,西瓜倒是可以催熟,37.95800,2022-09-10 23:34:42,2022-09-16 20:41:47
BV1HB4y1375U,中国食品报不是官方媒体,11.65900,2022-09-10 23:30:06,2022-09-16 20:41:47
BV1HB4y1375U,中国食品报不是官方媒体 中国食品报不是官方媒体,11.65900,2022-09-10 23:29:36,2022-09-16 20:41:47
BV1HB4y1375U,芜湖，新坑，谢谢张总,175.40800,2022-09-10 23:29:05,2022-09-16 20:41:47
BV1HB4y1375U,我怎么记得是卖鸡精黑味精？嫌味精便宜，但是鸡精配料还更多居然更健康？,83.37600,2022-09-10 23:27:47,2022-09-16 20:41:47
BV1HB4y1375U,街边有牛排？,2.18500,2022-09-10 23:24:29,2022-09-16 20:41:47
BV1HB4y1375U,俺爹：哪来那么多真正的蘑菇给你提味精啊，全是化学药品合成的，少吃！,60.99900,2022-09-10 23:23:12,2022-09-16 20:41:47
BV1HB4y1375U,全是牛肉汤,153.41900,2022-09-10 23:21:54,2022-09-16 20:41:47
BV1HB4y1375U,不是海带 ,62.15000,2022-09-10 23:21:18,2022-09-16 20:41:47
BV1HB4y1375U,文化越低越毒,50.09900,2022-09-10 23:11:13,2022-09-16 20:41:47
BV1HB4y1375U,还可以学某方便面捆绑营销,116.71100,2022-09-10 23:10:43,2022-09-16 20:41:47
BV1HB4y1375U,问号儿之类的,17.12800,2022-09-10 23:09:29,2022-09-16 20:41:47
BV1HB4y1375U,属于科技对传统的降维打击了,84.55500,2022-09-10 23:08:49,2022-09-16 20:41:47
BV1HB4y1375U,要看！！！！！！,75.10700,2022-09-10 23:08:42,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗？,38.34900,2022-09-10 23:08:26,2022-09-16 20:41:47
BV1HB4y1375U,哎呦挺押韵的呢,27.35400,2022-09-10 23:08:04,2022-09-16 20:41:47
BV1HB4y1375U,蛋都差不多吧,124.70400,2022-09-10 23:07:34,2022-09-16 20:41:47
BV1HB4y1375U,不摸黑便宜的味精，资笨甲们怎么卖贵的鸡精呢,43.05700,2022-09-10 23:07:02,2022-09-16 20:41:47
BV1HB4y1375U,海克斯牛排，必胜客专用,159.73300,2022-09-10 23:06:53,2022-09-16 20:41:47
BV1HB4y1375U,张总好,8.89900,2022-09-10 23:06:02,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈,88.65900,2022-09-10 23:02:41,2022-09-16 20:41:47
BV1HB4y1375U,恐惧来源于未知,77.21800,2022-09-10 22:58:56,2022-09-16 20:41:47
BV1HB4y1375U,大多数人都对不理解的事物总会感到害怕,65.67100,2022-09-10 22:58:27,2022-09-16 20:41:47
BV1HB4y1375U,和牛都能合成,31.82000,2022-09-10 22:57:38,2022-09-16 20:41:47
BV1HB4y1375U,中国食品报社是原轻工部的 是有编制的,0.00000,2022-09-10 22:55:16,2022-09-16 20:41:47
BV1HB4y1375U,前排提醒：中国食品报是中国食品类唯一一家专业报,0.00000,2022-09-10 22:54:42,2022-09-16 20:41:47
BV1HB4y1375U,真美,162.31900,2022-09-10 22:54:05,2022-09-16 20:41:47
BV1HB4y1375U,是为了卖鸡精,80.93100,2022-09-10 22:51:45,2022-09-16 20:41:47
BV1HB4y1375U,腰子,109.29900,2022-09-10 22:47:37,2022-09-16 20:41:47
BV1HB4y1375U,老板：有色素我自己吃喽，行了吧,43.49900,2022-09-10 22:41:06,2022-09-16 20:41:47
BV1HB4y1375U,就怕以次充好,158.39900,2022-09-10 22:38:56,2022-09-16 20:41:47
BV1HB4y1375U,潮汕牛肉丸能当乒乓球打,160.73900,2022-09-10 22:37:19,2022-09-16 20:41:47
BV1HB4y1375U,这玩意好像是从沥青里面提取出来的......,46.97200,2022-09-10 22:35:03,2022-09-16 20:41:47
BV1HB4y1375U,哦  所以为什么你不去反对现代妇科技术呢  跟以前一样让稳婆折腾半天出生率降低不好吗,87.26400,2022-09-10 22:32:36,2022-09-16 20:41:47
BV1HB4y1375U,汕头单牛肉都是40+了,159.33900,2022-09-10 22:32:21,2022-09-16 20:41:47
BV1HB4y1375U,都吃这了还管那？,9.46800,2022-09-10 22:31:00,2022-09-16 20:41:47
BV1HB4y1375U,刚那几句话是不是打自己脸了,146.57600,2022-09-10 22:27:18,2022-09-16 20:41:47
BV1HB4y1375U,60以上的潮汕肉丸真好吃,178.15500,2022-09-10 22:26:53,2022-09-16 20:41:47
BV1HB4y1375U,你是来找茬的吧,44.90000,2022-09-10 22:26:34,2022-09-16 20:41:47
BV1HB4y1375U,蚌埠住了,85.30500,2022-09-10 22:25:00,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜，保熟吗？,38.50500,2022-09-10 22:24:08,2022-09-16 20:41:47
BV1HB4y1375U,骂味精的一般都是卖鸡精的,72.14500,2022-09-10 22:22:45,2022-09-16 20:41:47
BV1HB4y1375U,张总～,128.82600,2022-09-10 22:20:21,2022-09-16 20:41:47
BV1HB4y1375U,顶多喷药催熟,41.31900,2022-09-10 22:16:51,2022-09-16 20:41:47
BV1HB4y1375U,刚刚说合成牛肉比牛肉贵的，合成牛肉未必就是牛肉，人家有的是手段,123.82600,2022-09-10 22:13:58,2022-09-16 20:41:47
BV1HB4y1375U,星巴克,121.68300,2022-09-10 22:13:01,2022-09-16 20:41:47
BV1HB4y1375U,你TM劈我瓜是吧？！,36.75300,2022-09-10 22:12:52,2022-09-16 20:41:47
BV1HB4y1375U,文化，文化能当饭吃,116.43900,2022-09-10 22:11:04,2022-09-16 20:41:47
BV1HB4y1375U,我一勺三花淡奶,120.55500,2022-09-10 22:10:18,2022-09-16 20:41:47
BV1HB4y1375U,走吧,68.31000,2022-09-10 22:09:37,2022-09-16 20:41:47
BV1HB4y1375U,谷氨酸钠,44.69900,2022-09-10 22:08:05,2022-09-16 20:41:47
BV1HB4y1375U,瓜贩老板是不是卖的两块钱一斤,38.51900,2022-09-10 22:07:57,2022-09-16 20:41:47
BV1HB4y1375U,指天然合成的东西,88.04700,2022-09-10 22:07:46,2022-09-16 20:41:47
BV1HB4y1375U,噢噢噢,72.38400,2022-09-10 22:04:59,2022-09-16 20:41:47
BV1HB4y1375U,谷氨酸单钠,47.53900,2022-09-10 22:03:35,2022-09-16 20:41:47
BV1HB4y1375U,张总好,6.26600,2022-09-10 22:03:03,2022-09-16 20:41:47
BV1HB4y1375U,带我去,70.10400,2022-09-10 22:00:03,2022-09-16 20:41:47
BV1HB4y1375U,全麦面包不是营销出来的吗,106.00200,2022-09-10 21:58:22,2022-09-16 20:41:47
BV1HB4y1375U,你劈我瓜是吧！,38.13900,2022-09-10 21:56:21,2022-09-16 20:41:47
BV1HB4y1375U,何不食肉糜,140.37900,2022-09-10 21:53:43,2022-09-16 20:41:47
BV1HB4y1375U,这里就叫贩卖焦虑,0.00000,2022-09-10 21:51:13,2022-09-16 20:41:47
BV1HB4y1375U,这个号不是全部公正的，不要迷信,3.11100,2022-09-10 21:51:01,2022-09-16 20:41:47
BV1HB4y1375U,陈总好,66.37100,2022-09-10 21:46:11,2022-09-16 20:41:47
BV1HB4y1375U,某些牛肉丸没有牛肉,145.13900,2022-09-10 21:43:15,2022-09-16 20:41:47
BV1HB4y1375U,第三是价格,98.23600,2022-09-10 21:35:14,2022-09-16 20:41:47
BV1HB4y1375U,味精不好吃……,45.93900,2022-09-10 21:35:02,2022-09-16 20:41:47
BV1HB4y1375U,还有三是猎奇,99.25800,2022-09-10 21:33:53,2022-09-16 20:41:47
BV1HB4y1375U,有没有反式脂肪酸,105.88000,2022-09-10 21:32:35,2022-09-16 20:41:47
BV1HB4y1375U,众所周知不吃味精可以长生不老，永远不死,52.98500,2022-09-10 21:30:59,2022-09-16 20:41:47
BV1HB4y1375U,我对赤藓糖醇没偏见 但真的变身喷射战士啊……,69.26300,2022-09-10 21:29:17,2022-09-16 20:41:47
BV1HB4y1375U,中秋快乐,6.64800,2022-09-10 21:26:30,2022-09-16 20:41:47
BV1HB4y1375U,MSG! the king fo flavour!,65.25800,2022-09-10 21:23:54,2022-09-16 20:41:47
BV1HB4y1375U,大雁蛋那不就是鹅蛋吗doge,98.12000,2022-09-10 21:18:24,2022-09-16 20:41:47
BV1HB4y1375U,因为有人想卖鸡精，卖味精酱油,72.21400,2022-09-10 21:13:29,2022-09-16 20:41:47
BV1HB4y1375U,红梅味精,77.28900,2022-09-10 21:12:22,2022-09-16 20:41:47
BV1HB4y1375U,那些人可以吃海带不能吃味精，就是偏见,47.41900,2022-09-10 21:04:35,2022-09-16 20:41:47
BV1HB4y1375U,确实 10w人点赞,168.90900,2022-09-10 20:59:52,2022-09-16 20:41:47
BV1HB4y1375U,小时候听说味精是石油里提炼的。。,77.33900,2022-09-10 20:57:42,2022-09-16 20:41:47
BV1HB4y1375U,谷氨酸钠,47.77100,2022-09-10 20:57:02,2022-09-16 20:41:47
BV1HB4y1375U,这不得是个科技狠活（doge,72.89900,2022-09-10 20:51:20,2022-09-16 20:41:47
BV1HB4y1375U,商家:你劈我瓜（doge）,36.99300,2022-09-10 20:49:42,2022-09-16 20:41:47
BV1HB4y1375U,好的张总,13.67700,2022-09-10 20:46:06,2022-09-16 20:41:47
BV1HB4y1375U,味道我不关心，我想知道污染情况是不是和谣言一样,78.19900,2022-09-10 20:42:59,2022-09-16 20:41:47
BV1HB4y1375U,天然的东西又不一定是好东西,85.14100,2022-09-10 20:42:50,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗,37.44200,2022-09-10 20:42:09,2022-09-16 20:41:47
BV1HB4y1375U,必须加msg！！！！,87.18800,2022-09-10 20:41:51,2022-09-16 20:41:47
BV1HB4y1375U,msg！,80.20700,2022-09-10 20:41:01,2022-09-16 20:41:47
BV1HB4y1375U,秸秆发酵,49.26800,2022-09-10 20:38:41,2022-09-16 20:41:47
BV1HB4y1375U,小长粒味精，吃完头发掉光光,59.77200,2022-09-10 20:38:13,2022-09-16 20:41:47
BV1HB4y1375U,大雁可以说是野鹅大鹅的话可以说是家养的雁,120.48600,2022-09-10 20:36:44,2022-09-16 20:41:47
BV1HB4y1375U,M！S！G！,48.19900,2022-09-10 20:33:04,2022-09-16 20:41:47
BV1HB4y1375U,↑鱼？修女.jpg,97.51500,2022-09-10 20:32:25,2022-09-16 20:41:47
BV1HB4y1375U,走呀,70.98500,2022-09-10 20:26:06,2022-09-16 20:41:47
BV1HB4y1375U,科技狠活是吧,4.11300,2022-09-10 20:23:46,2022-09-16 20:41:47
BV1HB4y1375U,有没有一种可能，味精吃多了口干,88.65900,2022-09-10 20:21:29,2022-09-16 20:41:47
BV1HB4y1375U,经典自说自话,135.94100,2022-09-10 20:19:15,2022-09-16 20:41:47
BV1HB4y1375U,相比于自不自在，街边小贩可能更在意利润,169.49900,2022-09-10 20:19:12,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗？,37.32400,2022-09-10 20:15:54,2022-09-16 20:41:47
BV1HB4y1375U,牛肉丸在当地买都要80一斤,161.61700,2022-09-10 20:15:01,2022-09-16 20:41:47
BV1HB4y1375U,不行，没有盐，啥菜都没味道,55.09000,2022-09-10 20:13:11,2022-09-16 20:41:47
BV1HB4y1375U,打色素不要钱啊,24.67200,2022-09-10 20:12:34,2022-09-16 20:41:47
BV1HB4y1375U,不就是海克斯吗,93.66600,2022-09-10 20:08:53,2022-09-16 20:41:47
BV1HB4y1375U,但味精这种只会单纯加重代谢负担，建议少吃,67.37900,2022-09-10 20:07:46,2022-09-16 20:41:47
BV1HB4y1375U,同行,73.31800,2022-09-10 20:06:15,2022-09-16 20:41:47
BV1HB4y1375U,味精鸡精都有钠的，简单说就是相当于有食盐，放多了当然口渴,76.82600,2022-09-10 20:04:27,2022-09-16 20:41:47
BV1HB4y1375U,废话，肯定有啊，植物内部的天然色素不就是色素么（）,41.19300,2022-09-10 20:04:07,2022-09-16 20:41:47
BV1HB4y1375U,华为,119.71000,2022-09-10 20:02:47,2022-09-16 20:41:47
BV1HB4y1375U,合成牛排比天然的贵多了,2.64100,2022-09-10 20:02:19,2022-09-16 20:41:47
BV1HB4y1375U,请支持中国唯一的食品官媒（中国食品安全网）,1.46700,2022-09-10 20:01:58,2022-09-16 20:41:47
BV1HB4y1375U,火锅丸子真的不喜欢吃 吃过正宗牛肉丸你就不会想吃那个了,151.75500,2022-09-10 20:01:05,2022-09-16 20:41:47
BV1HB4y1375U,鸽子蛋也老贵了,116.89700,2022-09-10 20:00:45,2022-09-16 20:41:47
BV1HB4y1375U,我卖瓜的能卖你有色素的？,39.43200,2022-09-10 20:00:44,2022-09-16 20:41:47
BV1HB4y1375U,香精牛排（确信）,127.81900,2022-09-10 19:56:43,2022-09-16 20:41:47
BV1HB4y1375U,鸡精就是鸡味的味精,88.82000,2022-09-10 19:56:33,2022-09-16 20:41:47
BV1HB4y1375U,海克斯牛肉,157.50500,2022-09-10 19:55:25,2022-09-16 20:41:47
BV1HB4y1375U,其实把高汤的效果和味精是一样的,49.54500,2022-09-10 19:54:51,2022-09-16 20:41:47
BV1HB4y1375U,要看！,68.54700,2022-09-10 19:53:42,2022-09-16 20:41:47
BV1HB4y1375U,大雁和大鹅甚至没有形成生殖隔离，在分类学上还是同一个物种，大雁就是野鹅，大鹅就是家雁,117.01900,2022-09-10 19:53:29,2022-09-16 20:41:47
BV1HB4y1375U,M！S！G！,65.82400,2022-09-10 19:52:17,2022-09-16 20:41:47
BV1HB4y1375U,你不回答你要给我卖生瓜蛋子？,42.04300,2022-09-10 19:52:08,2022-09-16 20:41:47
BV1HB4y1375U,不是，以前是美国媒体搞的,80.97900,2022-09-10 19:44:19,2022-09-16 20:41:47
BV1HB4y1375U,吃多了味精也会高血压，少吃无碍,74.83200,2022-09-10 19:43:58,2022-09-16 20:41:47
BV1HB4y1375U,味精就是天然提取的东西,82.77900,2022-09-10 19:43:38,2022-09-16 20:41:47
BV1HB4y1375U,商业问题被鸡精造谣的,44.97800,2022-09-10 19:42:08,2022-09-16 20:41:47
BV1HB4y1375U,点名批评牛油果,110.90600,2022-09-10 19:41:56,2022-09-16 20:41:47
BV1HB4y1375U,点名批评牛油果,0.46500,2022-09-10 19:41:46,2022-09-16 20:41:47
BV1HB4y1375U,药水番薯,28.59700,2022-09-10 19:40:50,2022-09-16 20:41:47
BV1HB4y1375U,鸡精好吃，味精不好吃,64.28900,2022-09-10 19:40:02,2022-09-16 20:41:47
BV1HB4y1375U,鹅蛋比鸡蛋大，营养价值高很正常,116.57900,2022-09-10 19:37:36,2022-09-16 20:41:47
BV1HB4y1375U,造谣味精最早是美国人打压唐人街餐厅,46.91000,2022-09-10 19:35:56,2022-09-16 20:41:47
BV1HB4y1375U,都是沙雕营销号惹的祸,77.51200,2022-09-10 19:32:29,2022-09-16 20:41:47
BV1HB4y1375U,不是都是合规的吗？,160.24100,2022-09-10 19:32:27,2022-09-16 20:41:47
BV1HB4y1375U,不不不，大部分都是合格的,145.32700,2022-09-10 19:32:01,2022-09-16 20:41:47
BV1HB4y1375U,你讲的不就是食品吗？,8.19900,2022-09-10 19:31:23,2022-09-16 20:41:47
BV1HB4y1375U,改口了，不容易,82.28100,2022-09-10 19:31:12,2022-09-16 20:41:47
BV1HB4y1375U,以前家家户户都吃味精，现在家家户户都是鸡精懂怎么回事了吧,74.17900,2022-09-10 19:29:55,2022-09-16 20:41:47
BV1HB4y1375U,穿越必备,75.98400,2022-09-10 19:27:56,2022-09-16 20:41:47
BV1HB4y1375U,不都是蛋吗。能高到哪去,128.82200,2022-09-10 19:27:47,2022-09-16 20:41:47
BV1HB4y1375U,我一勺三花淡奶,84.30900,2022-09-10 19:27:37,2022-09-16 20:41:47
BV1HB4y1375U,炸只因,95.61900,2022-09-10 19:26:57,2022-09-16 20:41:47
BV1HB4y1375U,反正吃出问题老板会赔你的，放心,21.82500,2022-09-10 19:25:59,2022-09-16 20:41:47
BV1HB4y1375U,m,128.33300,2022-09-10 19:25:55,2022-09-16 20:41:47
BV1HB4y1375U,你要不要吧,47.05900,2022-09-10 19:25:42,2022-09-16 20:41:47
BV1HB4y1375U,文化越低，危害越大,77.09500,2022-09-10 19:23:06,2022-09-16 20:41:47
BV1HB4y1375U,正经牛肉丸没有6070+都不太行,158.37500,2022-09-10 19:22:43,2022-09-16 20:41:47
BV1HB4y1375U,漩我嘴里,162.00200,2022-09-10 19:21:11,2022-09-16 20:41:47
BV1HB4y1375U,我超见手青,83.33900,2022-09-10 19:21:01,2022-09-16 20:41:47
BV1HB4y1375U,味精挡着鸡精的路了，可不得起劲黑你啊,75.05900,2022-09-10 19:20:28,2022-09-16 20:41:47
BV1HB4y1375U,但凡食物添加剂带个“精”字，就不被看好,74.81900,2022-09-10 19:18:23,2022-09-16 20:41:47
BV1HB4y1375U,比如：酒文化，古代的饮料对吧,112.95500,2022-09-10 19:14:05,2022-09-16 20:41:47
BV1HB4y1375U,我要看！/！,72.20300,2022-09-10 19:12:07,2022-09-16 20:41:47
BV1HB4y1375U,谢谢高中化学第七题,49.13900,2022-09-10 19:03:41,2022-09-16 20:41:47
BV1HB4y1375U,"谷氨酸棒状杆菌发酵,高中生物",60.49900,2022-09-10 18:59:04,2022-09-16 20:41:47
BV1HB4y1375U,大雁蛋好吃的。营养就不知道了,107.63000,2022-09-10 18:55:36,2022-09-16 20:41:47
BV1HB4y1375U,可是在麻辣烫店点外卖他们卖的一颗比手打丸子都贵啊……,155.06000,2022-09-10 18:54:57,2022-09-16 20:41:47
BV1HB4y1375U,所以味精吃多了，顶多钠超标？,52.76600,2022-09-10 18:52:16,2022-09-16 20:41:47
BV1HB4y1375U,看！,71.41200,2022-09-10 18:51:44,2022-09-16 20:41:47
BV1HB4y1375U,仿膳出来挨打,131.43600,2022-09-10 18:48:56,2022-09-16 20:41:47
BV1HB4y1375U,就像问了都说甜，回家一吃，难吃(눈_눈),40.67900,2022-09-10 18:46:19,2022-09-16 20:41:47
BV1HB4y1375U,浮熔游响红,61.75800,2022-09-10 18:46:09,2022-09-16 20:41:47
BV1HB4y1375U,《素材来源于网络》,39.47600,2022-09-10 18:45:01,2022-09-16 20:41:47
BV1HB4y1375U,偏见大 因为鸡精要上市,85.51400,2022-09-10 18:40:52,2022-09-16 20:41:47
